# anti-slop baseline — file\trule\tcount
# Shrink when fixing debt. Do not grow without explicit review + --update-baseline.
open-sse/utils/reasoningVisibility.js	anti-slop(no-runtime-typeof)	1
open-sse/utils/requestLogger.js	anti-slop(no-runtime-typeof)	7
open-sse/utils/responsesStreamHelpers.js	anti-slop(no-runtime-typeof)	1
open-sse/utils/sessionManager.js	anti-slop(no-runtime-typeof)	5
open-sse/utils/stream.js	anti-slop(no-conditional-empty-object-spread)	9
open-sse/utils/stream.js	anti-slop(no-runtime-typeof)	33
open-sse/utils/streamHandler.js	anti-slop(no-runtime-typeof)	1
open-sse/utils/streamHelpers.js	anti-slop(no-runtime-typeof)	3
open-sse/utils/streamLifecycle.js	anti-slop(no-runtime-typeof)	3
open-sse/utils/streamTerminal.js	anti-slop(no-runtime-typeof)	16
open-sse/utils/thinkStripper.js	anti-slop(no-runtime-typeof)	6
open-sse/utils/tokenSaverBridge.js	anti-slop(no-runtime-typeof)	11
open-sse/utils/toolDeduper.js	anti-slop(no-runtime-typeof)	2
open-sse/utils/toolSemanticsTrace.js	anti-slop(no-runtime-typeof)	3
open-sse/utils/usageTracking.js	anti-slop(no-runtime-typeof)	28
scripts/migrate-registry.mjs	anti-slop(no-runtime-typeof)	5
scripts/model-catalog-diff.mjs	anti-slop(no-runtime-typeof)	3
src/app/(dashboard)/dashboard/auto-configure/AutoConfigureClient.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/cli-tools/[toolId]/ToolDetailClient.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/cli-tools/components/BaseUrlSelect.js	anti-slop(no-runtime-typeof)	2
src/app/(dashboard)/dashboard/cli-tools/components/cliEndpointPresets.js	anti-slop(no-runtime-typeof)	2
src/app/(dashboard)/dashboard/cli-tools/components/DeepSeekTuiToolCard.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/cli-tools/components/DroidToolCard.js	anti-slop(no-runtime-typeof)	1
src/app/(dashboard)/dashboard/cli-tools/components/EndpointPresetControl.js	anti-slop(no-runtime-typeof)	2
src/app/(dashboard)/dashboard/cli-tools/components/GrokBuildToolCard.js	anti-slop(no-runtime-typeof)	1
